id,name,brand_id,url_part,category_id
4679,"BV8000 Pro",32,blackview_bv8000_pro,1
4681,A7,32,blackview_a7,1
4687,"Shine Lite OT-5080X",19,alcatel_shine_lite,1
4688,"POP STAR 4G OT-5070D",19,alcatel_pop_star_4g_ot_5070d,1
4689,"Pixi 4 (5) OT-5010D",19,alcatel_pixi_4_5_ot_5010d,1
4692,"IDOL 4S Windows 10",19,alcatel_idol_4s_windows_10,1
4696,"OT-6039Y Idol 3 (4.7)",19,alcatel_idol_3_4_7,1
4697,"Idol 3 OT-6045Y",19,alcatel_ot_6045y_idol_3,1
4698,"Pixi First OT-4024D",19,alcatel_alcatel_pixi_first_ot_4024d,1
4700,"OT- 5022D Pop Star",19,alcatel_ot_5022d_pop_star,1
4702,"POP 3 OT-5015X",19,alcatel_pop_3_ot_5015x,1
4703,"POP C2 OT-4032D",19,alcatel_ot_4032d_pop_c2,1
4704,"POP 2 OT-5042D",19,alcatel_ot_5042_pop_2,1
4705,"Idol 2 Mini S OT-6036Y",19,alcatel_ot_6036y_idol_2_mini_s,1
4708,"Hero 2 OT-8030Y",19,alcatel_ot_8030y_hero_2,1
4711,"POP C5  OT-5036D",19,alcatel_ot_5036d_pop_c5,1
4712,"POP C7 OT-7041D",19,alcatel_ot_7041d_pop_c7,1
4715,"Idol X+ OT-6043D",19,alcatel_ot_950_idol_x,1
4716,"Idol 2 Mini  OT-6016X",19,alcatel_ot_6016x_idol_2_mini,1
4719,OT-992D,19,alcatel_ot_992d,1
4721,"Scribe HD OT-8008D",19,alcatel_one_touch_scribe_hd_ot_8008d,1
4733,OT-880,19,alcatel_onetouch_880,1
4736,OT-606,19,alcatel_onetouch_606,1
4739,OT-908,19,alcatel_ot_908,1
4740,OT-990,19,alcatel_ot_990,1
4745,OT-918D,19,alcatel_ot_918d,1
4748,OT-818,19,alcatel_ot_818,1
4753,OT-995,19,alcatel_ot_995,1
4754,OT-986,19,alcatel_ot_986,1
4761,OT-993D,19,alcatel_ot_993d,1
4763,OT-997D,19,alcatel_ot_997d,1
4768,"Idol X OT-6040",19,alcatel_ot_6040,1
4770,"Idol Mini OT-6012",19,alcatel_one_touch_idol_mini,1
4771,"Idol S OT-6035R",19,alcatel_ot_6035r_idol_s,1
4772,"Hero OT-8020D",19,alcatel_ot_8020d_hero,1
4778,"Idol 2 Mini L OT-6014X",19,alcatel_ot_6014_idol_2_mini_l,1
4779,"Idol 2 OT-6037Y",19,alcatel_ot_6037y_idol_2,1
4780,"Idol 2S OT-6050Y",19,alcatel_ot_6050y_idol_2s,1
4782,"POP 2 (4) OT-4045D",19,alcatel_ot_4045d_pop_2_4,1
4783,"POP 2 Premium OT-7044X",19,alcatel_ot_7044x_pop_2,1
4785,"PIXI 3 OT-4027D",19,alcatel_ot_4027d_pixi_3,1
4786,"POP 3 OT-5025D",19,alcatel_ot_5025d_pop_3,1
4787,"OT-6044D Pop Up",19,alcatel_ot_6044d_pop_up,1
4788,"Pixi 3 (3.5) OT-4009D",19,alcatel_pixi_3_3_5_ot_4009d,1
4790,"Idol 4 BlackBerry DTEK50",19,alcatel_idol_4,1
4791,"Idol 4S",19,alcatel_idol_4s,1
4793,"Pixi 4 (4.0) OT-4034D",19,alcatel_ot_4034d_pixi_4_4_0,1
4794,"POP 4 Slate OT-5051D",19,alcatel_pop_4_slate_ot_5051d,1
4796,"PIXI 4(6) OT-8050D",19,alcatel_pixi_4_6_ot_8050d,1
4797,"POP 4S OT-5095K",19,alcatel_alcatel_pop_4s_ot_5095k,1
4798,"POP 4+ OT-5056D",19,alcatel_pop_4_plus_ot_5056d,1
4800,"A3 5046Y/D/J",19,alcatel_a3,1
4803,"Idol 5 6058D",19,alcatel_idol_5,1
