id,user_id,name,url_part,accessory
192215,1729228,"Sony Xperia Z5 Premium Dual",sony_xperia_z5_premium_dual,
192216,1729228,"Sony Xperia Z3 Dual",sony_xperia_z3_dual,
192217,1729228,"Sony Ericsson Xperia arc",sony_ericsson_xperia_arc,
192218,1729228,"Sony Xperia V",sony_xperia_v,
192258,1728243,"Xiaomi Mi Max Prime",xiaomi_mi_max:prime,
192297,1727621,NULL,,
192303,1727599,"Samsung Galaxy Mini 2 GT-S6500",samsung_gt_s6500_galaxy_mini_2,
192314,1727392,"Xiaomi Mi Pad 2",xiaomi_mi_pad_2,
192318,1727323,"Microsoft Lumia 535 DS",microsoft_lumia_535_dual_sim,
192319,1727320,"Meizu Pro 5",meizu_pro_5,
192320,1727320,"HTC Incredible S",htc_incredible_s,
192321,1727320,"Apple iPhone 5s",apple_iphone_5s,
192322,1727320,"Jiayu G5 Standart",jiayu_g5,
192371,1726531,"Microsoft Lumia 640 DS LTE",microsoft_lumia_640_ds:lte,
192384,1726221,"Samsung Galaxy Note 3 LTE SM-N9005",samsung_galaxy_note_3:lte,
192385,1726221,"Xiaomi Redmi Note 3 Pro Standard",xiaomi_redmi_note_3_pro,
192393,1726156,"Samsung Galaxy S5 Duos SM-G900FD",samsung_sm_g900fd_galaxy_s5_duos,
192399,1726054,"LG G3",lg_g3,
192401,1726039,"Doogee S60 Lite",doogee_s60_lite,"WAVEFUN X-Buds IP67"
192402,1726039,"Google Nexus 7 3G",google_nexus_7:32gb_3g,
192403,1726039,"Acer Liquid E700",acer_liquid_e700_trio,
192404,1726039,"HTC Desire HD",htc_desire_hd,"Был когда-то... Погиб..."
192430,1725326,"Samsung Galaxy S4 Mini LTE GT-I9195",samsung_galaxy_s4_mini:lte,Smart-чехол
192454,1724824,"Alcatel POP 4S OT-5095K",alcatel_alcatel_pop_4s_ot_5095k,
192455,1724824,"Honor 7С",honor_7c,
192458,1724753,"Xiaomi Redmi Note 3 Pro Special Edition",xiaomi_redmi_note_3_pro:special_edition,
192492,1723921,"Highscreen ICE 2",highscreen_ice_2,
192493,1723921,"Sony Xperia Miro",sony_xperia_miro,
192494,1723921,"Lenovo S820",lenovo_s820,
192495,1723921,"МТС Smart Sprint 4G",mts_smart_sprint_4g,
192499,1723787,"Huawei U8860 Honor",huawei_u8860_honor,
192504,1723535,"Prestigio MultiPhone 5300 DUO",prestigio_multiphone_5300_duo,
192539,1722879,"OnePlus 3T",oneplus_3t,"Наушники Xiaomi Piston 3"
192564,1722149,"Sony Xperia Z",sony_xperia_z,
192572,1722031,"Google Nexus 5",nexus_5,
192574,1721932,"Sony Xperia E3 Dual",sony_xperia_e3_dual,
192575,1721919,"OnePlus 5 6/64",oneplus_5,
192576,1721919,"Samsung Galaxy S7 EDGE SM-G935F",samsung_galaxy_s7_edge,
192597,1721483,"Sony Xperia acro S",sony_xperia_acro_s,
192624,1720826,"Meizu M1 Note",meizu_m1_note,
192660,1720305,"Fly Magic IQ446",fly_iq446_magic,
192674,1720118,NULL,,
192691,1719883,"Google Pixel XL",google_pixel_xl,
192692,1719883,"Acer Liquid",acer_liquid,
192693,1719883,"Google Nexus 5",nexus_5,
192713,1719569,"Xiaomi Redmi Note 4X Snapdragon 3/32",xiaomi_redmi_note_4x,
192714,1719569,"Apple iPad mini",apple_ipad_mini,
192735,1719258,"Sony Xperia Tablet Z2",sony_xperia_tablet_z2,
192785,1718202,"Samsung Galaxy S3 GT-I9300",samsung_galaxy_s_3,
192806,1717759,"Xiaomi Redmi 4 Prime",xiaomi_redmi_4:prime,
192835,1717214,"Samsung Galaxy S7 EDGE SM-G935F",samsung_galaxy_s7_edge,"Фирменный чехол"
192858,1717032,"Chuwi Hi10 Pro",chuwi_hi10_pro,
192859,1717032,"Meizu M3 Note 2/16",meizu_m3_note,
193020,1714340,"Xiaomi Mi 6 6/128",xiaomi_mi_6:6_128,
193029,1714247,"Nokia 7 plus",nokia_7_plus,
193048,1713877,"Samsung Galaxy A5 (2016) SM-A510F",samsung_galaxy_a5_2016_sm_a510f,
193049,1713877,"Thl W100S",thl_w100s,
193092,1713309,"Samsung Galaxy S3 GT-I9300",samsung_galaxy_s_3,
193123,1712793,"Google Nexus 5",nexus_5,
193124,1712793,"LG Optimus L9",lg_optimus_l9,
193125,1712793,"Huawei U9000 Ideos X6",huawei_u9000_ideos_x6,
193126,1712793,"LG Optimus One",lg_optimus_one_p500,
193127,1712793,"Apple iPhone 5s",apple_iphone_5s,
193140,1712687,"Samsung Galaxy Mini GT-S5570",samsung_gt_s5570_galaxy_mini,
193141,1712687,"Apple iPhone 6s",iphone_6s,
193156,1712329,"Xiaomi Redmi Note 3 Pro Special Edition",xiaomi_redmi_note_3_pro:special_edition,
193165,1712224,"Google Nexus 5",nexus_5,
193181,1711820,"Motorola Moto 360 Sport",motorola_moto_360_sport,
193182,1711820,"HTC U11 4/64",htc_u11,
193193,1711665,"Asus ZenFone 6",asus_zenfone_6,
193323,1709552,"Xiaomi Mi 5",xiaomi_mi5,"Sony SmartWatch 2"
193324,1709552,"Samsung Galaxy 580 GT-I5800",samsung_gt_i5800_galaxy_3,
193325,1709552,"Google Nexus 7 (2013)",nexus_7_2013,
193400,1708454,"Apple iPhone 5",apple_iphone_5,
193401,1708454,"МТС SMART Sprint",mts_smart_sprint,
193402,1708454,"Honor 5X KIW-L21",huawei_honor_5x,
193406,1708429,"UleFone Be X",ulefone_be_x,
193409,1708379,"Xiaomi Redmi Note 4X Snapdragon 3/32",xiaomi_redmi_note_4x,
193410,1708379,"Sony Xperia C5 Ultra Dual",sony_xperia_c5_ultra_dual,
193411,1708379,"ONDA v975i",onda_v975i,
193421,1708196,"Nokia Lumia 1520",nokia_lumia_1520,
193435,1707760,NULL,,
193436,1707760,"Meizu M3s 3/32",meizu_m3s:3_32,
193467,1707348,"NEC Terrain",nec_terrain,
193473,1707010,"Samsung Galaxy S8 Exynos",samsung_galaxy_s8,
193483,1706853,"Apple iPhone 6",iphone_6,
193492,1706630,"Sony Xperia Z3",sony_xperia_z3,
193500,1706554,"Samsung Galaxy S scLCD GT-I9003",samsung_gt_i9003_galaxy_sl,
193551,1705514,"Xiaomi Redmi 3",xiaomi_redmi_3,
193552,1705514,"OnePlus 3T",oneplus_3t,
193809,1701026,"Cubot Note S",cubot_note_s,
193810,1701026,"Gigabyte GSmart Classic",gigabyte_gsmart_classic,
193811,1701026,"S-TELL M910",s_tell_m910,
193812,1701026,"iNew i3000",inew_i3000,
194746,1683769,"OnePlus 5T 6/64",oneplus_5t,
194747,1683769,"Samsung Galaxy Ace 2 GT-I8160",samsung_gt_i8160_galaxy_ace_2,
194748,1683769,"OnePlus One",oneplus_one,
195661,1669857,"Lenovo S90",lenovo_s90,
197076,1649090,"Xiaomi Mi Mix 2S 6/128",xiaomi_mi_mix_2s,
197077,1649090,"Apple iPhone 8 Plus",apple_iphone_8_plus,
197490,1643672,"Apple iPhone 6",iphone_6,
197865,1637570,"Xiaomi Redmi Note 4 3/32",xiaomi_redmi_note_4,
197866,1637570,"Lenovo P70",lenovo_p70,
197867,1637570,"Apple iPhone 5s",apple_iphone_5s,
198621,1627654,"Google Pixel",google_pixel,
198622,1627654,"Sony Ericsson K810i",sony_ericsson_k810i,
198623,1627654,"Google Nexus 6P",google_nexus_6p,
198624,1627654,"Sony Xperia ion",sony_xperia_ion,
198625,1627654,"Google Nexus 5",nexus_5,
199939,1607617,NULL,,
202585,1567862,"LG G2",lg_g2,
203205,1559045,"Xiaomi Redmi Note 4 3/64",xiaomi_redmi_note_4:prime,
203206,1559045,"Lenovo P780",lenovo_p780,
203207,1559045,"ZTE Nubia Z9 mini",zte_nubia_z9_mini,
203208,1559045,"LeTV One Pro X800",letv_one_pro,
203209,1559045,"Jiayu G2",jiayu_g2,
204187,1544676,"OnePlus 3T",oneplus_3t,
204664,1537414,"Apple iPhone 5s",apple_iphone_5s,
204665,1537414,"Google Nexus 7 LTE (2013)",nexus_7_2013:32gb_lte,
204873,1534492,"Apple iPhone 7",apple_iphone_7,
204874,1534492,"Apple iPad mini 3",apple_ipad_mini_3,
204875,1534492,"Apple iPhone 5",apple_iphone_5,
205236,1528780,"ZTE Nubia Z17 Mini 4/64",zte_nubia_z17_mini,
205237,1528780,"Xiaomi Redmi 1S",xiaomi_hongmi_1s,
205238,1528780,"Sony Ericsson Xperia neo",sony_ericsson_xperia_neo,
205239,1528780,"Meizu U10 2/16",meizu_u10,
205240,1528780,"HTC HD2",htc_hd2,
206720,1505532,"Honor 7 PLK-L01",huawei_honor_7,
206721,1505532,"Highscreen Power Four",highscreen_power_four,
206722,1505532,"HTC One M7",htc_one,
206723,1505532,"Honor 5X KIW-L21",huawei_honor_5x,
206844,1503798,"Sony Xperia XZ1 Compact",sony_xperia_xz1_compact,
206845,1503798,"ZTE V880G",zte_v880g,
206846,1503798,"Xiaomi Redmi 4 Prime",xiaomi_redmi_4:prime,
206847,1503798,"Apple iPod touch 4G",apple_ipod_touch_4g,
206848,1503798,"Apple iPhone 5s",apple_iphone_5s,
207525,1492341,"Xiaomi Mi 5",xiaomi_mi5,
207526,1492341,"Apple iPad Air 2 Wi-Fi + Cellular",apple_ipad_air_2:wi_fi_cellular,
208498,1476091,"Apple iPhone 6",iphone_6,"iPod Nano 6gen"
208499,1476091,"Google Nexus 7 LTE (2013)",nexus_7_2013:32gb_lte,"AOSP 7.1.0"
208500,1476091,"Apple iPhone 5",apple_iphone_5,
208578,1474672,"Apple iPhone 8 Plus",apple_iphone_8_plus,
208735,1471655,"Apple iPhone 5",apple_iphone_5,
209910,1453423,"Xiaomi Redmi Note 3 Pro Prime",xiaomi_redmi_note_3_pro:prime,
209911,1453423,"Nokia Lumia 820",nokia_lumia_820,
209912,1453423,"HTC Desire HD",htc_desire_hd,
210223,1448282,"Honor 9",honor_9,
210224,1448282,"Xiaomi Huami Amazfit Bip",huami_amazfit_bip,
210536,1443338,"Apple iPhone SE",apple_iphone_se,
210537,1443338,"Apple iPad 2017",apple_ipad_2017,"Apple Smart Cover"
210813,1438664,"Xiaomi Mi 2S",xiaomi_mi_2s,
210932,1437126,"Huawei P10 VTR-L29",huawei_p10:l29,
212763,1408840,"Google Nexus 6",google_nexus_6,"moga pro power"
212764,1408840,"NVIDIA Shield Tablet",nvidia_shield_tablet,
212861,1407540,"Apple iPhone X",apple_iphone_x,
212862,1407540,"Apple Watch Series 3 42mm",apple_watch_series_3:42mm,
216607,1355719,"Xiaomi Redmi Note 2",xiaomi_redmi_note_2,
216638,1355409,"Apple iPhone 8",apple_iphone_8,
216639,1355409,"Honor 5C (China)",huawei_honor_5c,
216640,1355409,"Dell Streak 7",dell_streak_7,
216641,1355409,"Nokia Lumia 520",nokia_lumia_520,
216642,1355409,"Google Nexus 7 (2013)",nexus_7_2013,
216643,1355388,"Apple iPhone 8 Plus",apple_iphone_8_plus,
216644,1355388,"Apple Watch Series 3 42mm",apple_watch_series_3:42mm,
216653,1355088,"Thl W200S",thl_w200s,
216704,1354451,"Google Nexus 5",nexus_5,
216705,1354447,"Samsung Galaxy A5 (2016) SM-A510F",samsung_galaxy_a5_2016_sm_a510f,
216828,1352660,"Google Pixel XL",google_pixel_xl,
216829,1352660,"Google Nexus 5",nexus_5,
216830,1352660,"Google Nexus 6P",google_nexus_6p,
216838,1352433,"OnePlus 6 8GB RAM",oneplus_6:8gb_ram,
216839,1352433,"OnePlus 6 6GB RAM",oneplus_6,
216890,1351758,"Samsung Galaxy Note 3 LTE SM-N9005",samsung_galaxy_note_3:lte,
216891,1351758,"Sony PRS-T1",sony_prs_t1,
216892,1351758,"Apple iPhone 4S",apple_iphone_4s,
216893,1351758,"Motorola DROID",motorola_droid,
216894,1351758,"Samsung Galaxy Note 2 GT-N7100",samsung_galaxy_note_2,
216937,1351150,NULL,,
217012,1350142,"Sony Xperia SP",sony_xperia_sp,
217026,1350000,"Newman N2",newman_n2,
217126,1348407,"Google Nexus 5",nexus_5,
217159,1347865,"HTC One M7",htc_one,
217388,1344732,"Doogee S60",doogee_s60,"Qumo PowerAid Qi Mini"
217480,1343335,"Xiaomi Redmi 3 Pro",xiaomi_redmi_3_pro,
217481,1343335,"LG G Pro Lite",lg_g_pro_lite_dual,
217482,1343335,"HTC One X",htc_one_x,
217483,1343335,"Acer Liquid E700",acer_liquid_e700_trio,
217498,1342987,"Google Pixel XL",google_pixel_xl,
217517,1342614,"Samsung Galaxy S7 EDGE SM-G935F",samsung_galaxy_s7_edge,
217518,1342614,"Apple iPhone 6s",iphone_6s,
217546,1342028,"BlackBerry Priv",blackberry_priv,"BB Flipcase, BlackBerry Sync Pod, Leather pocket"
217547,1342028,"Lenovo K900",lenovo_ideaphone_k900,"Xibicen Case"
217548,1342028,"HTC MAX 4G",htc_max_4g_t8290,
217569,1341711,"Samsung Galaxy S5 Duos SM-G900FD",samsung_sm_g900fd_galaxy_s5_duos,
217596,1341234,"Motorola Moto Z",motorola_moto_z,
217619,1340609,"Google Galaxy Nexus",google_galaxy_nexus,
217696,1339534,"Sony Xperia Z5 Premium Dual",sony_xperia_z5_premium_dual,
217697,1339534,"HTC One X",htc_one_x,
217702,1339409,"Sony Xperia ion",sony_xperia_ion,
217746,1338643,"Sony Xperia XZ1",sony_xperia_xz1,
217747,1338643,"Sony Xperia Z2",sony_xperia_z2,
217760,1338352,"Dell Streak",dell_streak,
217762,1338253,"Google Nexus 7 (2013)",nexus_7_2013,
217763,1338253,"Apple iPhone 4S",apple_iphone_4s,
217802,1337478,"HTC One M7",htc_one,
217834,1336878,"Huawei U9508 Honor 2",huawei_u9508_honor_2,
217835,1336878,"Elephone P8000",elephone_p8000,
217854,1336680,"HTC HD2",htc_hd2,
217863,1336578,"Samsung Galaxy Note 2 GT-N7100",samsung_galaxy_note_2,
217875,1336281,"Apple iPhone 6s",iphone_6s,
217876,1336281,"Apple iPad mini 2",apple_ipad_mini_2,
217884,1336130,"Asus ZenFone 2 ZE551ML",asus_zenfone_2,
217929,1335113,"Google Nexus 6P",google_nexus_6p,
217930,1335113,"Google Nexus 7 LTE (2013)",nexus_7_2013:32gb_lte,
217931,1335113,"Apple iPhone 5",apple_iphone_5,
217935,1335008,"Asus ZenFone 2 Laser ZE500KL",asus_zenfone_2_laser,
217991,1334186,"HTC U11 4/64",htc_u11,
217992,1334186,"HTC One A9",htc_one_a9,
218036,1333304,"Samsung Galaxy S 2 GT-I9100",samsung_galaxy_s_2_gt_i9100,
218038,1333239,"Sony Xperia X Performance",sony_xperia_x_performance,
218039,1333239,"Motorola Moto Z Force",motorola_moto_z_force,
218040,1333239,"Huawei Watch 2",huawei_watch_2,
218117,1332133,"Nomi C07000",nomi_c07000,
218118,1332133,"Vernee Thor",vernee_thor,
218121,1332101,"OnePlus One",oneplus_one,
218138,1331922,"Apple iPhone SE",apple_iphone_se,
218139,1331922,"HTC Touch Diamond2",htc_touch_diamond2,
218140,1331922,"Xiaomi Mi 2",xiaomi_mi_two,
218141,1331922,"Xiaomi Redmi Note 4X Snapdragon 4/64",xiaomi_redmi_note_4x:snapdragon_4_64,
218159,1331376,"Xiaomi Mi Max Standard",xiaomi_mi_max,
218236,1329874,"Mlais M4 Note",mlais_m4_note,
218237,1329874,"Xiaomi Mi Pad 2",xiaomi_mi_pad_2,
218246,1329761,"ZTE Blade AF3",zte_blade_af3,
218254,1329624,"Nokia 7 plus",nokia_7_plus,
218255,1329624,"Motorola Moto X Force Droid turbo 2",motorola_moto_x_force,
218282,1328848,"Samsung Galaxy S8 Plus Exynos",samsung_galaxy_s8_plus,
218291,1328756,"Google Galaxy Nexus",google_galaxy_nexus,
218317,1328139,"Thl T100S",thl_t100,
218327,1327752,"LeTV Le 1S",letv_le_1s,
218328,1327752,"Google Galaxy Nexus",google_galaxy_nexus,
218329,1327752,"Google Nexus 5",nexus_5,
218365,1327044,"Xiaomi Redmi Note 4X Snapdragon 3/32",xiaomi_redmi_note_4x,
218367,1326982,"ZTE Blade X3",zte_blade_x3,
218368,1326982,"DNS S4507",dns_s4507,
218393,1326439,"Google Nexus 5",nexus_5,
220060,1291673,"Samsung Galaxy S9 Snapdragon",samsung_galaxy_s9:snapdragon,
220061,1291673,"Samsung Galaxy S8 Exynos",samsung_galaxy_s8,
220710,1278530,"Samsung Galaxy A3 (2016) SM-A310F",samsung_galaxy_a3_2016_sm_a310f,
221264,1267478,"Xiaomi Mi Note 3 4/64",xiaomi_mi_note_3,"Honor Sport AM61"
221265,1267478,"Samsung Galaxy A5 (2017) SM-A520F/DS",samsung_galaxy_a5_2017_sm_a520f_ds,
221266,1267478,"Xiaomi Redmi 4X 3/32",xiaomi_redmi_4x:3_32,
221267,1267478,"Senseit E400",senseit_e400,
224080,1213949,"Google Nexus 5X",google_nexus_5x,
224754,1201351,"Xiaomi Mi 5S 3/64",xiaomi_mi_5s,
224825,1199951,"Xiaomi Redmi 4X 3/32",xiaomi_redmi_4x:3_32,
224863,1199577,"OnePlus 3T",oneplus_3t,
224865,1199530,"LG G2",lg_g2,
224866,1199530,"Gigabyte GSmart i128 ",gigabyte_gsmart_i128,
224867,1199530,"Google Nexus One",google_nexus_one,
224905,1198675,"Jiayu G4 Advanced",jiayu_g4_advanced,
224910,1198632,"Apple iPhone 6 Plus",iphone_6_plus,
224911,1198632,"Apple iPad Pro 9.7 Wi-Fi",apple_ipad_pro_9_7,
225018,1196847,"Apple iPhone 5s",apple_iphone_5s,
225019,1196847,"Apple iPad mini 2",apple_ipad_mini_2,
225021,1196834,"Xiaomi Redmi 4 Prime",xiaomi_redmi_4:prime,
225022,1196834,"Xiaomi Mi 2S",xiaomi_mi_2s,
225023,1196810,"Motorola Moto X Pure Edition  XT1575",motorola_moto_x_pure_edition,
225035,1196642,"Samsung Galaxy Note8 SM-N950F/DS",samsung_galaxy_note8_sm_n950f_fd,
225036,1196642,"Apple iPhone 5s",apple_iphone_5s,
225037,1196642,"Apple iPhone 6",iphone_6,
225038,1196642,"Apple iPhone 7 Plus",apple_iphone_7_plus,
225039,1196642,"Samsung Galaxy Note 4 SM-N910H",samsung_galaxy_note_4,
225052,1196398,"Thl W200",thl_w200,
225053,1196398,"Huawei P8 Lite",huawei_p8_lite,
225096,1195518,"Sony Xperia Z1 Compact",sony_xperia_z1_compact,
225196,1193322,"Honor 9",honor_9,
225245,1192503,"LeEco Le Max 2 4/32",leeco_le_max_2,
225246,1192503,"LeTV One Max",letv_one_max,
225247,1192503,"LeEco Le 2 x527",leeco_le_2:le_2x520,
225248,1192503,"Xiaomi Mi Note Pro",xiaomi_mi_note_pro,
225249,1192503,"Xiaomi Mi 5",xiaomi_mi5,
225270,1191988,"Meizu MX2",meizu_mx2,
225286,1191518,"Xiaomi Redmi 5 Plus 4/64",xiaomi_redmi_5_plus:4_64,
225388,1189537,"Elephone P9000",elephone_p9000,
225398,1189276,"Apple iPhone 6s",iphone_6s,
225409,1188867,"Sony Xperia M5",sony_xperia_m5,
225410,1188867,"Sony Xperia V",sony_xperia_v,
225411,1188867,"Sony Xperia Tablet Z2 LTE",sony_xperia_tablet_z2:lte,
225412,1188867,"Sony Ericsson Xperia X2",sony_ericsson_xperia_x2,
225584,1185506,"Lenovo А2010",lenovo_a2010,
225585,1185506,"Samsung Galaxy S7 EDGE SM-G935",samsung_galaxy_s7_edge:q,
225586,1185506,"Xiaomi Mi 5S 3/64",xiaomi_mi_5s,
225608,1184677,"Meizu M3s 3/32",meizu_m3s:3_32,
225609,1184677,"Xiaomi Redmi 4X 3/32",xiaomi_redmi_4x:3_32,
225610,1184677,"Lenovo S650",lenovo_s650,
225612,1184665,"LG X Power K220DS",lg_x_power_k220ds,
225613,1184665,"DEXP Ixion M150 Storm",dexp_ixion_m150_storm,
225614,1184665,"Samsung Galaxy Grand Duos GT-I9082",samsung_gt_i9082_galaxy_grand_duos,
225621,1184454,"Sony Xperia Z2",sony_xperia_z2,
225622,1184454,"Lenovo Tab 4 8 Plus TB-8704X",lenovo_tab_4_8_plus,
225623,1184454,"Xiaomi MiPad",xiaomi_mipad,
225624,1184454,"Jiayu G4 Advanced",jiayu_g4_advanced,
225625,1184454,"Teclast X80 Pro",teclast_x80_pro,
225636,1184261,"Ecoo E04",ecoo_e04,
225644,1184131,"Samsung Galaxy A5 (2017) SM-A520F/DS",samsung_galaxy_a5_2017_sm_a520f_ds,"Mi band 2"
225677,1183546,"Huawei U8950D Ascend G600",huawei_u8950d_ascend_g600,
225679,1183491,"Xiaomi Mi 5 Prime",xiaomi_mi5:mi5_prime,
225680,1183491,"HTC Desire S",htc_desire_s,
225681,1183491,"Samsung Galaxy S4 LTE GT-I9505",samsung_gt_i9500_galaxy_s_4:lte,
225682,1183491,"Samsung Galaxy Tab S 10.5 LTE",samsung_galaxy_tab_s_10_5_sm_t800,
225690,1183237,"Google Pixel 2 XL",google_pixel_2_xl,
225703,1182962,"Samsung Galaxy S9 Exynos",samsung_galaxy_s9,
225704,1182962,"LG G4 H815",lg_g4:one_sim,
225705,1182962,"Samsung Galaxy Note 3 LTE SM-N9005",samsung_galaxy_note_3:lte,
225741,1182504,"Samsung Galaxy S8 Exynos",samsung_galaxy_s8,"Оригинальная пленка, бампер"
225795,1181691,"Xiaomi Redmi 3",xiaomi_redmi_3,
225809,1181548,"Sony Xperia Z3 Dual",sony_xperia_z3_dual,
225810,1181548,"Sony Xperia Z1",sony_xperia_z1,
225844,1180746,"Apple iPhone 5s",apple_iphone_5s,
225913,1179604,"Huawei P8",huawei_p8_gra_l09,
225960,1178745,"Xiaomi Mi 5 Prime",xiaomi_mi5:mi5_prime,
225961,1178745,"Elephone G4",elephone_g4,
225962,1178745,"Samsung Galaxy S4 GT-I9500",samsung_gt_i9500_galaxy_s_4,
226035,1176912,"Samsung Galaxy Tab Pro 8.4 LTE",samsung_galaxy_tab_pro_8_4:lte,
226036,1176912,"Samsung Gear 2 SM-R380",samsung_gear_2,
226037,1176912,"Samsung Galaxy Tab 2 10.1",samsung_galaxy_tab_2_10_1,
226051,1176750,"Huawei GR3",huawei_gr3,
226073,1176349,"Xiaomi Mi Max Standard",xiaomi_mi_max,
226080,1176239,"Samsung Galaxy S6 SM-G920F",samsung_sm_g920f_galaxy_s6,
226167,1174108,"HTC One X+",hts_one_x_plus,
226178,1174015,"Apple iPhone 6s",iphone_6s,"Xiaomi Mi Band 2"
226251,1172803,"Samsung Galaxy Note 2 GT-N7100",samsung_galaxy_note_2,
226252,1172803,"Huawei Ascend G700",huawei_ascend_g700,
226272,1172312,"OnePlus 3T",oneplus_3t,
226287,1171907,"Fly Jazz  IQ238",fly_iq238_jazz,
226294,1171817,"DNS S4502M",dns_s4502m,
226303,1171617,"Xiaomi Redmi Note 3 Prime",xiaomi_redmi_note_3:prime,
226346,1170657,"Apple iPhone 5s",apple_iphone_5s,
226347,1170657,"Samsung Star GT-S5230",samsung_gt_s5230,
226348,1170657,"Siemens C75",siemens_c75,
226349,1170657,"Fly SL500i",fly_sl500i,
226350,1170657,"HP iPAQ Voice Messenger",hp_ipaq_voice_messenger,
226351,1170657,"Jiayu G4 Standart",jiayu_g4,
226380,1169949,"Xiaomi Redmi Note 3 Pro Prime",xiaomi_redmi_note_3_pro:prime,
226395,1169649,"Xiaomi Redmi Note 3 Pro Standard",xiaomi_redmi_note_3_pro,
226396,1169649,"ZTE Blade L2",zte_blade_l2,
226397,1169649,"Nokia Lumia 520",nokia_lumia_520,
226398,1169649,"HomTom HT3 Pro",homtom_ht3_pro,
226399,1169649,"Huawei Ascend Y320",huawei_ascend_y320,
226446,1168872,"Samsung Galaxy Note 2 GT-N7100",samsung_galaxy_note_2,
226478,1168221,"Blackview R7",blackview_r7,
226479,1168221,"Xiaomi Mi Pad 2",xiaomi_mi_pad_2,
226480,1168221,"Oysters T74HMi LTE",oysters_t74hmi_lte,
226494,1167597,"Explay Infinity",explay_infinity,
226578,1165857,"Huawei P20 Emily-L29",huawei_p_20,
226579,1165857,"HTC One (M8)",htc_one_m8,
226580,1165857,"HTC 10",htc_10,
226594,1165682,"ZTE Grand X Quad",zte_grand_x_quad,
226595,1165682,"LG Optimus L9",lg_optimus_l9,
226596,1165682,"ZTE V967S",zte_v967s,
226603,1165577,"Apple iPhone 7",apple_iphone_7,
226604,1165577,"Samsung Galaxy S7 SM-G930FD",samsung_galaxy_s7,
226609,1165329,"HTC One (M8)",htc_one_m8,
226610,1165329,"Sony Xperia L",sony_xperia_l,
226646,1164567,"Samsung Galaxy S8 Plus Exynos",samsung_galaxy_s8_plus,
226658,1164221,"Apple iPhone 6s Plus",iphone_6s_plus,"OZAKI O!coat-0.4-Jelly (OC580)"
226748,1162438,"Sony Xperia S",sony_xperia_s,
226781,1161666,"OnePlus 5T 6/64",oneplus_5t,
226782,1161666,"Wileyfox Storm",wileyfox_storm,
226783,1161666,"Google Nexus 5",nexus_5,
226784,1161666,"OnePlus 3T",oneplus_3t,
226785,1161666,"Xiaomi Redmi Note 3 Pro Prime",xiaomi_redmi_note_3_pro:prime,
226873,1160049,"Sony Xperia Z1",sony_xperia_z1,
226876,1160018,"Apple iPad Air",apple_ipad_air,
226877,1160018,"ZTE Nubia M2 NX551J",zte_nubia_m2,
226910,1159118,"Samsung Galaxy S8 Plus Exynos",samsung_galaxy_s8_plus,
226956,1158351,"Xiaomi Mi 2",xiaomi_mi_two," Mi Band, Mi Power Bank 10400мА/ч "
226957,1158351,"Xiaomi Redmi 1S",xiaomi_hongmi_1s,
226958,1158351,"Xiaomi Redmi 4 Prime",xiaomi_redmi_4:prime,
226959,1158351,"Xiaomi MiPad",xiaomi_mipad," Mi Band, Mi Power Bank 10400мА/ч "
226993,1157773,"Xiaomi Mi Max Pro",xiaomi_mi_max:pro,
226997,1157704,"Xiaomi Mi 5 Prime",xiaomi_mi5:mi5_prime,
227074,1155937,"Xiaomi Redmi Pro Standart",xiaomi_redmi_pro,"Xiaomi Mi Band"
227108,1155613,"Sony Xperia Z Ultra",sony_xperia_z_ultra,
227211,1153594,"Google Nexus 4",google_nexus_4,
227212,1153594,"Xiaomi Redmi 3",xiaomi_redmi_3,
227238,1153190,"OnePlus 5T 6/64",oneplus_5t,
227293,1152013,"Xiaomi Mi 5 Prime",xiaomi_mi5:mi5_prime,
227353,1150594,"Uhans MX",uhans_mx,
227439,1149179,"Xiaomi Redmi Note 3 Pro Prime",xiaomi_redmi_note_3_pro:prime,
227440,1149179,"Sony Xperia Z2",sony_xperia_z2,
227441,1149179,"Samsung Galaxy S8 Plus Exynos",samsung_galaxy_s8_plus,
227442,1149179,"Samsung Galaxy S3 GT-I9300",samsung_galaxy_s_3,
227443,1149179,"Sony Xperia SP",sony_xperia_sp,
227447,1149062,"Samsung Galaxy Note 4 SM-N910C",samsung_galaxy_note_4:sm_n910c,
227448,1149062,"Samsung Galaxy Note 2 GT-N7100",samsung_galaxy_note_2,
227454,1148911,"Xiaomi Redmi Note 3 Standard Edition",xiaomi_redmi_note_3,
227466,1148512,"OnePlus 5T 6/64",oneplus_5t,
227467,1148512,"Samsung Galaxy Note 3 SM-N900",samsung_galaxy_note_3,
227469,1148487,"Xiaomi Mi 5",xiaomi_mi5,
227506,1147682,"HTC One (M8)",htc_one_m8,
227507,1147677,"Google Nexus 4",google_nexus_4,
227536,1147243,"Sony Xperia ZL",sony_xperia_zl,
227629,1144962,"Xiaomi Redmi Note 2",xiaomi_redmi_note_2,
227630,1144962,"Xiaomi Redmi 4X 3/32",xiaomi_redmi_4x:3_32,
227663,1144364,"Google Nexus S",google_nexus_s,
227692,1143287,"HTC One (M8)",htc_one_m8,
227705,1142795,"Apple iPhone 6s Plus",iphone_6s_plus,
227812,1140613,"HTC One Dual Sim",htc_one_dual_sim,
227916,1138403,"Asus P526",asus_p526,
227917,1138403,"Nokia C6-00",nokia_c6,
